Company Name,Fuel Type,Seller Type,Transmission,Owner
Nissan,Petrol,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,Third Owner
Ford,Diesel,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Honda,Petrol,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,Second Owner
Toyota,Diesel,Individual,Automatic,First Owner
Toyota,Diesel,Individual,Manual,Second Owner
BMW,Diesel,Individual,Automatic,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mercedes-Benz,Diesel,Individual,Automatic,Second Owner
Ford,Diesel,Individual,Manual,Third Owner
Renault,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Honda,Petrol,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Ford,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Fiat,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Honda,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Toyota,Petrol,Individual,Automatic,First Owner
Honda,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Renault,Petrol,Individual,Manual,First Owner
Datsun,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Renault,Diesel,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Toyota,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,First Owner
Mercedes-Benz,Diesel,Individual,Automatic,Second Owner
Mercedes-Benz,Diesel,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Volkswagen,Diesel,Dealer,Manual,First Owner
Mahindra,Petrol,Dealer,Manual,First Owner
Hyundai,Diesel,Individual,Automatic,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Datsun,Petrol,Dealer,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Volkswagen,Petrol,Individual,Manual,Second Owner
Volkswagen,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Third Owner
Honda,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Ford,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Tata,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Ford,Diesel,Dealer,Manual,Second Owner
Honda,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,First Owner
Ford,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Ford,Petrol,Individual,Manual,First Owner
Datsun,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Jaguar,Diesel,Dealer,Automatic,First Owner
Lexus,Petrol,Dealer,Automatic,First Owner
Jaguar,Diesel,Dealer,Automatic,First Owner
Tata,Diesel,Individual,Manual,First Owner
Volvo,Diesel,Individual,Automatic,First Owner
Toyota,Petrol,Trustmark Dealer,Automatic,First Owner
Maruti,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Honda,Petrol,Trustmark Dealer,Manual,First Owner
Toyota,Diesel,Trustmark Dealer,Manual,Second Owner
Maruti,Petrol,Trustmark Dealer,Automatic,First Owner
Toyota,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Automatic,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
BMW,Diesel,Dealer,Automatic,First Owner
Honda,Petrol,Trustmark Dealer,Automatic,First Owner
Skoda,Petrol,Dealer,Automatic,First Owner
Volvo,Diesel,Dealer,Automatic,First Owner
Renault,Petrol,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Second Owner
Fiat,Petrol,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Third Owner
Toyota,Diesel,Individual,Manual,Fourth & Above Owner
Volkswagen,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Datsun,Petrol,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Volkswagen,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Skoda,Diesel,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Renault,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Volvo,Diesel,Individual,Automatic,First Owner
Volkswagen,Petrol,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Automatic,First Owner
Tata,Diesel,Individual,Manual,First Owner
Toyota,Diesel,Individual,Automatic,First Owner
Honda,Diesel,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,Second Owner
Honda,Petrol,Dealer,Automatic,Test Drive Car
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Honda,Petrol,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,First Owner
Chevrolet,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Renault,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Toyota,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,LPG,Individual,Manual,Third Owner
Renault,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Dealer,Manual,Second Owner
Maruti,Petrol,Dealer,Manual,First Owner
BMW,Diesel,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Dealer,Manual,First Owner
Mahindra,Diesel,Dealer,Manual,First Owner
Datsun,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Ford,Diesel,Dealer,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Automatic,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,Second Owner
Jeep,Petrol,Dealer,Automatic,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Hyundai,Diesel,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Honda,Petrol,Dealer,Manual,Second Owner
Datsun,Petrol,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Petrol,Dealer,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Hyundai,Petrol,Dealer,Manual,Second Owner
Maruti,Diesel,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Toyota,Diesel,Dealer,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,First Owner
Tata,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Nissan,Diesel,Individual,Manual,Third Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
BMW,Diesel,Individual,Automatic,First Owner
Maruti,LPG,Individual,Manual,First Owner
Fiat,Diesel,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,Third Owner
Maruti,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Third Owner
Renault,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Maruti,Diesel,Dealer,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Datsun,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Automatic,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Fourth & Above Owner
Toyota,Petrol,Individual,Automatic,First Owner
Tata,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Third Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Ford,Petrol,Dealer,Automatic,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Third Owner
Maruti,Petrol,Individual,Manual,Third Owner
Ford,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,First Owner
Hyundai,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Volkswagen,Diesel,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Second Owner
Maruti,Petrol,Individual,Manual,First Owner
Honda,Petrol,Individual,Manual,First Owner
Skoda,Diesel,Individual,Manual,Second Owner
Tata,Diesel,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Automatic,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Maruti,Diesel,Individual,Manual,Second Owner
Tata,Petrol,Individual,Manual,First Owner
Chevrolet,Petrol,Individual,Manual,First Owner
Skoda,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Third Owner
Renault,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Third Owner
Volkswagen,Diesel,Individual,Manual,Second Owner
Ford,Diesel,Individual,Manual,First Owner
Maruti,Petrol,Individual,Manual,Second Owner
Hyundai,Petrol,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,Second Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,First Owner
Mahindra,Diesel,Individual,Manual,First Owner
Tata,Petrol,Individual,Manual,Second Owner
Maruti,Diesel,Individual,Manual,First Owner
Tata,Diesel,Individual,Manual,Second Owner
Chevrolet,Diesel,Individual,Manual,Second Owner
Honda,Petrol,Individual,Manual,First Owner
Hyundai,Petrol,Individual,Manual,Second Owner
